10000
    1     2     3
 1874     6     5
 1875     2     1
 1876     5     4
 1877     8     9
 1878     8     9
 1879     7     7
 1880     5     5
 1881     3     4
 1882     4     3
 1883     7     8
 1884     6     6
 1885     7     7
 1886     8     8
 1887    10    10
 1888     9     8
 1889     3     4
 1890     4     4
 1891     9     8
 1892     3     2
 1893    11    10
 1894     8     9
 1895     9     9
 1896     7     8
 1897     4     5
 1898     3     2
 1899     9    10
 1900     5     6
 1901     9     8
 1902     9    10
 1903    11    10
 1904     5     5
 1905     7     7
 1906     6     6
 1907     2     1
 1908     2     2
 1909     2     2
 1910    10     9
 1911     9     9
 1912     9     8
 1913     7     7
 1914    11    10
 1915     8     8
 1916     8     7
 1917     7     8
 1918     4     5
 1919     6     5
 1920     3     3
 1921     8     8
 1922     7     7
 1923     2     1
 1924     1     2
 1925     3     3
 1926     4     4
 1927     4     3
 1928     4     3
 1929     8     8
 1930     9    10
 1931     2     2
 1932     5     4
 1933     3     2
 1934     2     1
 1935     1     2
 1936     9    10
 1937     5     4
 1938     6     6
 1939     6     7
 1940     2     2
 1941    11    10
 1942     1     1
 1943     2     1
 1944     3     3
 1945     3     2
 1946     2     1
 1947     5     5
 1948     8     8
 1949     7     8
 1950     7     7
 1951     3     3
 1952     5     4
 1953     7     8
 1954     7     6
 1955     2     1
 1956     8     8
 1957     3     4
 1958    10     9
 1959    10     9
 1960     1     1
 1961     2     3
 1962     4     5
 1963     4     4
 1964     7     7
 1965     5     4
 1966     8     7
 1967     1     2
 1968     6     7
 1969     3     4
 1970    11    10
 1971     3     2
 1972     6     5
 1973     2     2
 1974     7     7
 1975     4     4
 1976     2     1
 1977     3     2
 1978     8     9
 1979     3     2
 1980     3     2
 1981     8     7
 1982     3     2
 1983     6     5
 1984     1     1
 1985     5     4
 1986     4     4
 1987     2     3
 1988     9     9
 1989     6     6
 1990     4     3
 1991     7     6
 1992     6     6
 1993     7     7
 1994     9     8
 1995     2     3
 1996     4     5
 1997     4     5
 1998     4     3
 1999     1     1
 2000     8     9
 2001     1     2
 2002     8     7
 2003     2     1
 2004     3     4
 2005    10    10
 2006    11    10
 2007     8     7
 2008     8     9
 2009     6     6
 2010     4     4
 2011     3     3
 2012     3     4
 2013    11    10
 2014     3     2
 2015     6     5
 2016     6     7
 2017     8     8
 2018     1     1
 2019     7     7
 2020    10    10
 2021     5     6
 2022     1     1
 2023    11    10
 2024     1     2
 2025    11    10
 2026    11    10
 2027     9     8
 2028    10    10
 2029     5     5
 2030     1     2
 2031    10    10
 2032    10     9
 2033     8     7
 2034     7     8
 2035     4     3
 2036     8     7
 2037     8     9
 2038     8     9
 2039     3     2
 2040     7     7
 2041     2     3
 2042    10    10
 2043     7     7
 2044     7     7
 2045     3     2
 2046     2     3
 2047     2     2
 2048     3     4
 2049     9    10
 2050     9    10
 2051     2     3
 2052     9     8
 2053     6     7
 2054     9     9
 2055     3     4
 2056     1     1
 2057     1     1
 2058     5     4
 2059     6     6
 2060     2     2
 2061     1     1
 2062     7     7
 2063     3     2
 2064     8     9
 2065     9     9
 2066     7     6
 2067     9    10
 2068     1     1
 2069     9    10
 2070     1     1
 2071     6     6
 2072     2     2
 2073     3     3
 2074     1     2
 2075     8     9
 2076     4     4
 2077     6     5
 2078     9     9
 2079     7     7
 2080    11    10
 2081     8     9
 2082     9    10
 2083    10     9
 2084    11    10
 2085     4     5
 2086     2     2
 2087     6     6
 2088     8     9
 2089     1     1
 2090     3     4
 2091     2     3
 2092     4     3
 2093     9     8
 2094     9     8
 2095     1     1
 2096     3     2
 2097     2     1
 2098    11    10
 2099     6     5
 2100     8     9
 2101     1     2
 2102    10     9
 2103     9     8
 2104     7     7
 2105     1     1
 2106     5     5
 2107     7     6
 2108     8     7
 2109     3     2
 2110     9    10
 2111     9     9
 2112     5     5
 2113     3     2
 2114     7     7
 2115     6     5
 2116     5     6
 2117     6     5
 2118     6     5
 2119     4     5
 2120     2     3
 2121     2     2
 2122     1     1
 2123     6     6
 2124     8     7
 2125     9     8
 2126     8     8
 2127     3     2
 2128     5     4
 2129     3     4
 2130     8     8
 2131     1     1
 2132     5     4
 2133     6     7
 2134     8     9
 2135     6     7
 2136     7     8
 2137     1     2
 2138     4     3
 2139     1     1
 2140     4     3
 2141     6     6
 2142     3     3
 2143    10    10
 2144     5     5
 2145     6     5
 2146     6     7
 2147     3     2
 2148     6     7
 2149     9    10
 2150     5     5
 2151     2     3
 2152     5     4
 2153     1     1
 2154     9    10
 2155     9    10
 2156     3     3
 2157     1     2
 2158     5     4
 2159     3     2
 2160     8     7
 2161     6     7
 2162    11    10
 2163     5     4
 2164     1     1
 2165     7     8
 2166     3     2
 2167     1     1
 2168     7     8
 2169     6     6
 2170     7     7
 2171     1     2
 2172     8     9
 2173    11    10
 2174     6     6
 2175     2     1
 2176     5     5
 2177     5     5
 2178     2     1
 2179     7     8
 2180     7     6
 2181     5     6
 2182     7     8
 2183     2     2
 2184    11    10
 2185     3     3
 2186     5     5
 2187     4     4
 2188     2     1
 2189     1     2
 2190     5     6
 2191    10     9
 2192     5     5
 2193     3     3
 2194     6     7
 2195     2     3
 2196     5     4
 2197     5     4
 2198     1     1
 2199     7     7
 2200     5     6
 2201     5     4
 2202     4     4
 2203     5     6
 2204     7     7
 2205     5     5
 2206    10    10
 2207     1     1
 2208     5     5
 2209     9     9
 2210     8     9
 2211     6     5
 2212     3     2
 2213     8     8
 2214     4     5
 2215     2     2
 2216     3     4
 2217     7     6
 2218     7     7
 2219     4     3
 2220     9    10
 2221     2     2
 2222     6     5
 2223     5     4
 2224     3     4
 2225     3     2
 2226     7     7
 2227     3     2
 2228     2     2
 2229     5     4
 2230     9    10
 2231     3     2
 2232     5     6
 2233     9     9
 2234     1     1
 2235     6     6
 2236     2     2
 2237     5     5
 2238     3     4
 2239     8     8
 2240     3     2
 2241     7     8
 2242     2     1
 2243     6     6
 2244     2     2
 2245     5     5
 2246     7     7
 2247     5     4
 2248     4     3
 2249    10     9
 2250     7     7
 2251     2     1
 2252     3     4
 2253     8     8
 2254     3     2
 2255     8     8
 2256    11    10
 2257     2     1
 2258     1     1
 2259     2     1
 2260     5     6
 2261     7     6
 2262     7     6
 2263     8     7
 2264     1     1
 2265     4     4
 2266     9     8
 2267     8     7
 2268     4     3
 2269     5     5
 2270     5     6
 2271     8     7
 2272     4     3
 2273     7     8
 2274     6     6
 2275     5     4
 2276     9    10
 2277     9     8
 2278     9     8
 2279     1     1
 2280     9    10
 2281     5     5
 2282     7     7
 2283     2     1
 2284     9    10
 2285     9    10
 2286     5     4
 2287     3     4
 2288     5     6
 2289     5     5
 2290     9     9
 2291     2     2
 2292    11    10
 2293     1     1
 2294     5     4
 2295     2     3
 2296     8     8
 2297     7     6
 2298     8     8
 2299     4     3
 2300     7     7
 2301     2     2
 2302     8     9
 2303     5     6
 2304    11    10
 2305     1     2
 2306     9     8
 2307     5     6
 2308     8     7
 2309     3     4
 2310     5     6
 2311     2     2
 2312     5     4
 2313     4     3
 2314     9    10
 2315     4     4
 2316     9     8
 2317     1     1
 2318     8     8
 2319     1     1
 2320     1     1
 2321     7     6
 2322     8     7
 2323     5     4
 2324     5     5
 2325    10    10
 2326     6     5
 2327     2     2
 2328     5     4
 2329     1     1
 2330     9    10
 2331     8     7
 2332     4     5
 2333     6     5
 2334    10    10
 2335     1     1
 2336     5     6
 2337     8     9
 2338     2     3
 2339    10     9
 2340    10    10
 2341     8     7
 2342     6     5
 2343     2     2
 2344     4     3
 2345     2     2
 2346     7     8
 2347     9    10
 2348    10    10
 2349    10     9
 2350     9    10
 2351     2     3
 2352     2     1
 2353     1     1
 2354     5     4
 2355     9    10
 2356     7     8
 2357    10     9
 2358     9     8
 2359     9     9
 2360     3     2
 2361     5     4
 2362     6     6
 2363    10    10
 2364     3     3
 2365     3     3
 2366     8     7
 2367     7     8
 2368    10    10
 2369    10    10
 2370     9     9
 2371    11    10
 2372     6     7
 2373     6     6
 2374     2     1
 2375     2     3
 2376     7     8
 2377     8     8
 2378     6     5
 2379     5     6
 2380    11    10
 2381     7     8
 2382    10     9
 2383     2     1
 2384     7     7
 2385     8     7
 2386     6     7
 2387     1     1
 2388     6     6
 2389     6     6
 2390     1     1
 2391     2     1
 2392     3     4
 2393     1     2
 2394     7     7
 2395     1     2
 2396     7     6
 2397     2     2
 2398     2     1
 2399     2     1
 2400     8     8
 2401     9    10
 2402     7     6
 2403     5     5
 2404     9     9
 2405     5     4
 2406     7     6
 2407     2     2
 2408     5     6
 2409     4     4
 2410     8     9
 2411     2     3
 2412     3     3
 2413    10     9
 2414     8     8
 2415     7     6
 2416     2     2
 2417     1     1
 2418     8     7
 2419     3     4
 2420    11    10
 2421     8     7
 2422    11    10
 2423     3     4
 2424     2     1
 2425     8     9
 2426    11    10
 2427     6     6
 2428     6     7
 2429     1     2
 2430     3     4
 2431     9     8
 2432     5     5
 2433     2     1
 2434     4     3
 2435     8     7
 2436     6     5
 2437     8     9
 2438     4     5
 2439     3     4
 2440    10     9
 2441     6     7
 2442     4     4
 2443     4     3
 2444     3     2
 2445     6     5
 2446     6     7
 2447     6     6
 2448     1     1
 2449     6     6
 2450     2     1
 2451     2     2
 2452     7     8
 2453     9     9
 2454     8     8
 2455     6     7
 2456    10    10
 2457     3     4
 2458     6     6
 2459     9     9
 2460     1     2
 2461    10    10
 2462     7     8
 2463     2     1
 2464    11    10
 2465     7     8
 2466     3     2
 2467     4     3
 2468     2     3
 2469    10    10
 2470     3     4
 2471     5     5
 2472     4     4
 2473     5     4
 2474     6     6
 2475     9     9
 2476    10    10
 2477     1     1
 2478     5     5
 2479     2     2
 2480     3     2
 2481     4     4
 2482     5     5
 2483     6     5
 2484     8     7
 2485     1     1
 2486     1     1
 2487     2     3
 2488    11    10
 2489     4     4
 2490     6     6
 2491     3     2
 2492     3     4
 2493     9     8
 2494     6     7
 2495     9     8
 2496     8     8
 2497     9    10
 2498     6     7
 2499     5     5
 2500     5     6
